cellid,commid,xcoord,ycoord
8004,8502,9.02206,45.52697
8005,8502,9.02507,45.52696
8006,8502,9.02808,45.52696
8007,8502,9.03109,45.52696
8008,8502,9.0341,45.52696
8009,8502,9.0371,45.52696
8010,8502,9.04011,45.52696
8011,8502,9.04312,45.52696
8012,8502,9.04613,45.52696
8013,8502,9.04914,45.52696
8014,8502,9.05215,45.52696
8015,8502,9.05516,45.52695
8016,8502,9.05817,45.52695
8017,8502,9.06118,45.52695
8018,8502,9.06419,45.52695
8019,8502,9.0672,45.52695
8020,8502,9.07021,45.52695
8021,8502,9.07322,45.52694
8022,7724,9.07623,45.52694
8023,7724,9.07924,45.52694
8024,7724,9.08225,45.52694
8025,7724,9.08525,45.52694
8026,8027,9.08826,45.52693
8027,8027,9.09127,45.52693
8028,8027,9.09428,45.52693
8029,8027,9.09729,45.52693
8030,8834,9.1003,45.52692
8031,8834,9.10331,45.52692
8032,8834,9.10632,45.52692
8033,7935,9.10933,45.52691
8034,7240,9.11234,45.52691
8035,7935,9.11535,45.52691
8036,7935,9.11836,45.52691
8037,7240,9.12137,45.5269
8038,7240,9.12438,45.5269
8039,7240,9.12739,45.5269
8040,8242,9.1304,45.52689
8041,8242,9.1334,45.52689
8042,8242,9.13641,45.52689
8043,8242,9.13942,45.52688
8044,8242,9.14243,45.52688
8045,8242,9.14544,45.52687
8046,8054,9.14845,45.52687
8047,8054,9.15146,45.52687
8048,8054,9.15447,45.52686
8049,8054,9.15748,45.52686
8050,8054,9.16049,45.52685
8051,8054,9.1635,45.52685
8052,8054,9.16651,45.52685
8053,8054,9.16952,45.52684
8054,8054,9.17253,45.52684
8055,8054,9.17554,45.52683
8056,8054,9.17854,45.52683
8057,8054,9.18155,45.52682
8058,8054,9.18456,45.52682
8059,8561,9.18757,45.52681
8060,8561,9.19058,45.52681
8061,8561,9.19359,45.5268
8062,8561,9.1966,45.5268
8063,8561,9.19961,45.52679
8064,8561,9.20262,45.52679
8065,8169,9.20563,45.52678
8066,8169,9.20864,45.52678
8067,8169,9.21165,45.52677
8068,8169,9.21466,45.52677
8069,8169,9.21767,45.52676
8070,8169,9.22068,45.52675
8071,7768,9.22368,45.52675
8072,7774,9.22669,45.52674
8073,8073,9.2297,45.52674
8074,7774,9.23271,45.52673
8075,7774,9.23572,45.52672
8076,8374,9.23873,45.52672
8077,8380,9.24174,45.52671
8078,8380,9.24475,45.52671
8079,8380,9.24776,45.5267
8080,8380,9.25077,45.52669
8081,7985,9.25378,45.52669
8082,7985,9.25679,45.52668
8083,7985,9.2598,45.52667
8084,7985,9.26281,45.52666
8085,7989,9.26582,45.52666
8086,7989,9.26882,45.52665
8087,7989,9.27183,45.52664
8088,7989,9.27484,45.52664
8089,7989,9.27785,45.52663
8090,7989,9.28086,45.52662
8091,7989,9.28387,45.52661
8092,7989,9.28688,45.52661
8093,7989,9.28989,45.5266
8094,7989,9.2929,45.52659
8095,7989,9.29591,45.52658
8096,7989,9.29892,45.52658
8097,7989,9.30193,45.52657
8098,7989,9.30494,45.52656
8099,7989,9.30795,45.52655
8100,7490,9.31096,45.52654
8101,8502,9.01303,45.52908
8102,8502,9.01604,45.52908
8103,8502,9.01905,45.52908
8104,8502,9.02206,45.52908
8105,8502,9.02507,45.52908
8106,8502,9.02808,45.52908
8107,8502,9.03109,45.52908
8108,8502,9.0341,45.52908
8109,8502,9.03711,45.52908
8110,8502,9.04012,45.52908
8111,8502,9.04313,45.52907
8112,8502,9.04613,45.52907
8113,8502,9.04914,45.52907
8114,8502,9.05215,45.52907
8115,8502,9.05516,45.52907
8116,8502,9.05817,45.52907
8117,8502,9.06118,45.52907
8118,8502,9.06419,45.52906
8119,8502,9.0672,45.52906
8120,8502,9.07021,45.52906
8121,8502,9.07322,45.52906
8122,8502,9.07623,45.52906
8123,8502,9.07924,45.52906
8124,7724,9.08225,45.52905
8125,7724,9.08526,45.52905
8126,8027,9.08827,45.52905
8127,8027,9.09128,45.52905
8128,8027,9.09429,45.52904
8129,8834,9.0973,45.52904
8130,8834,9.10031,45.52904
8131,8834,9.10331,45.52904
8132,8834,9.10632,45.52903
8133,8033,9.10933,45.52903
8134,7240,9.11234,45.52903
8135,7240,9.11535,45.52902
8136,7935,9.11836,45.52902
8137,7935,9.12137,45.52902
8138,8242,9.12438,45.52901
8139,8242,9.12739,45.52901
8140,8242,9.1304,45.52901
8141,8242,9.13341,45.529
8142,8242,9.13642,45.529
8143,8242,9.13943,45.529
8144,8242,9.14244,45.52899
8145,8242,9.14545,45.52899
8146,8054,9.14846,45.52899
8147,8054,9.15147,45.52898
8148,8054,9.15448,45.52898
8149,8054,9.15749,45.52897
8150,8054,9.16049,45.52897
8151,8054,9.1635,45.52897
8152,8054,9.16651,45.52896
8153,8054,9.16952,45.52896
8154,8054,9.17253,45.52895
8155,8054,9.17554,45.52895
8156,8054,9.17855,45.52894
8157,8054,9.18156,45.52894
8158,8054,9.18457,45.52893
8159,8561,9.18758,45.52893
8160,8561,9.19059,45.52892
8161,8561,9.1936,45.52892
8162,8561,9.19661,45.52891
8163,8561,9.19962,45.52891
8164,8561,9.20263,45.5289
8165,8561,9.20564,45.5289
8166,8169,9.20865,45.52889
8167,8169,9.21166,45.52889
8168,8169,9.21466,45.52888
8169,8169,9.21767,45.52888
8170,8169,9.22068,45.52887
8171,8169,9.22369,45.52886
8172,7768,9.2267,45.52886
8173,8073,9.22971,45.52885
8174,8374,9.23272,45.52885
8175,8374,9.23573,45.52884
8176,8374,9.23874,45.52883
8177,8374,9.24175,45.52883
8178,8380,9.24476,45.52882
8179,8380,9.24777,45.52881
8180,8380,9.25078,45.52881
8181,8380,9.25379,45.5288
8182,8380,9.2568,45.52879
8183,8380,9.25981,45.52879
8184,7985,9.26282,45.52878
8185,7989,9.26583,45.52877
8186,7989,9.26883,45.52877
8187,7989,9.27184,45.52876
8188,7989,9.27485,45.52875
8189,7989,9.27786,45.52874
8190,7989,9.28087,45.52874
8191,7989,9.28388,45.52873
8192,7989,9.28689,45.52872
8193,7989,9.2899,45.52871
8194,7989,9.29291,45.52871
8195,7989,9.29592,45.5287
8196,7989,9.29893,45.52869
8197,7989,9.30194,45.52868
8198,7989,9.30495,45.52868
8199,7989,9.30796,45.52867
8200,7490,9.31097,45.52866
8201,8502,9.01303,45.5312
8202,8502,9.01604,45.5312
8203,8502,9.01905,45.5312
8204,8502,9.02206,45.5312
8205,8502,9.02507,45.5312
8206,8502,9.02808,45.53119
8207,8502,9.03109,45.53119
8208,8502,9.0341,45.53119
8209,8502,9.03711,45.53119
8210,8502,9.04012,45.53119
8211,8502,9.04313,45.53119
8212,8502,9.04614,45.53119
8213,8502,9.04915,45.53119
8214,8502,9.05216,45.53119
8215,8502,9.05517,45.53118
8216,8502,9.05817,45.53118
8217,8502,9.06118,45.53118
8218,8502,9.06419,45.53118
8219,8502,9.0672,45.53118
8220,8502,9.07021,45.53118
8221,8502,9.07322,45.53117
8222,8502,9.07623,45.53117
8223,8502,9.07924,45.53117
8224,8502,9.08225,45.53117
8225,8502,9.08526,45.53117
8226,8027,9.08827,45.53116
8227,8027,9.09128,45.53116
8228,8027,9.09429,45.53116
8229,8834,9.0973,45.53116
8230,8834,9.10031,45.53115
8231,8834,9.10332,45.53115
8232,8834,9.10633,45.53115
8233,8834,9.10934,45.53115
8234,7240,9.11235,45.53114
8235,7240,9.11536,45.53114
8236,7240,9.11837,45.53114
8237,8242,9.12138,45.53113
8238,8242,9.12439,45.53113
8239,8242,9.1274,45.53113
8240,8242,9.1304,45.53112
8241,8242,9.13341,45.53112
8242,8242,9.13642,45.53112
8243,8242,9.13943,45.53111
8244,8242,9.14244,45.53111
8245,8242,9.14545,45.53111
8246,8242,9.14846,45.5311
8247,8054,9.15147,45.5311
8248,8054,9.15448,45.53109
8249,8054,9.15749,45.53109
8250,8054,9.1605,45.53109
8251,8054,9.16351,45.53108
8252,8054,9.16652,45.53108
8253,8054,9.16953,45.53107
8254,8054,9.17254,45.53107
8255,8054,9.17555,45.53106
8256,8054,9.17856,45.53106
8257,8054,9.18157,45.53105
8258,8561,9.18458,45.53105
8259,8561,9.18759,45.53104
8260,8561,9.1906,45.53104
8261,8561,9.19361,45.53103
8262,8561,9.19662,45.53103
8263,8561,9.19963,45.53102
8264,8561,9.20263,45.53102
8265,8561,9.20564,45.53101
8266,8169,9.20865,45.53101
8267,8169,9.21166,45.531
8268,8169,9.21467,45.531
8269,8169,9.21768,45.53099
8270,8169,9.22069,45.53098
8271,8572,9.2237,45.53098
8272,8572,9.22671,45.53097
8273,8374,9.22972,45.53097
8274,8374,9.23273,45.53096
8275,8374,9.23574,45.53095
8276,8374,9.23875,45.53095
8277,8575,9.24176,45.53094
8278,8575,9.24477,45.53094
8279,8380,9.24778,45.53093
8280,8380,9.25079,45.53092
8281,8380,9.2538,45.53092
8282,8380,9.25681,45.53091
8283,8380,9.25982,45.5309
8284,8380,9.26283,45.5309
8285,7989,9.26584,45.53089
8286,7989,9.26884,45.53088
8287,7989,9.27185,45.53087
8288,7989,9.27486,45.53087
8289,7989,9.27787,45.53086
8290,7989,9.28088,45.53085
8291,7989,9.28389,45.53085
8292,7989,9.2869,45.53084
8293,7989,9.28991,45.53083
8294,7989,9.29292,45.53082
8295,7989,9.29593,45.53081
8296,7989,9.29894,45.53081
8297,7989,9.30195,45.5308
8298,7989,9.30496,45.53079
8299,7989,9.30797,45.53078
8300,7490,9.31098,45.53077
8301,8502,9.01303,45.53331
8302,8502,9.01604,45.53331
8303,8502,9.01905,45.53331
8304,8502,9.02206,45.53331
8305,8502,9.02507,45.53331
8306,8502,9.02808,45.53331
8307,8502,9.03109,45.53331
8308,8502,9.0341,45.53331
8309,8502,9.03711,45.53331
8310,8502,9.04012,45.53331
8311,8502,9.04313,45.5333
8312,8502,9.04614,45.5333
8313,8502,9.04915,45.5333
8314,8502,9.05216,45.5333
8315,8502,9.05517,45.5333
8316,8502,9.05818,45.5333
8317,8502,9.06119,45.5333
8318,8502,9.0642,45.5333
8319,8502,9.06721,45.53329
8320,8502,9.07022,45.53329
8321,8502,9.07323,45.53329
8322,8502,9.07624,45.53329
8323,8502,9.07924,45.53329
8324,8502,9.08225,45.53328
8325,8502,9.08526,45.53328
8326,8502,9.08827,45.53328
8327,8128,9.09128,45.53328
8328,8834,9.09429,45.53327
8329,8834,9.0973,45.53327
8330,8834,9.10031,45.53327
8331,8834,9.10332,45.53327
8332,8834,9.10633,45.53326
8333,8834,9.10934,45.53326
8334,8834,9.11235,45.53326
8335,8734,9.11536,45.53325
8336,8734,9.11837,45.53325
8337,8734,9.12138,45.53325
8338,8734,9.12439,45.53325
8339,8734,9.1274,45.53324
8340,8242,9.13041,45.53324
8341,8242,9.13342,45.53324
8342,8242,9.13643,45.53323
8343,8242,9.13944,45.53323
8344,8242,9.14245,45.53322
8345,8242,9.14546,45.53322
8346,8242,9.14847,45.53322
8347,8054,9.15148,45.53321
8348,8054,9.15449,45.53321
8349,8054,9.1575,45.5332
8350,8054,9.16051,45.5332
8351,8054,9.16352,45.5332
8352,8054,9.16653,45.53319
8353,8054,9.16954,45.53319
8354,8054,9.17255,45.53318
8355,8054,9.17556,45.53318
8356,8054,9.17856,45.53317
8357,8561,9.18157,45.53317
8358,8561,9.18458,45.53316
8359,8561,9.18759,45.53316
8360,8561,9.1906,45.53315
8361,8561,9.19361,45.53315
8362,8561,9.19662,45.53314
8363,8561,9.19963,45.53314
8364,8561,9.20264,45.53313
8365,8561,9.20565,45.53313
8366,8169,9.20866,45.53312
8367,8169,9.21167,45.53312
8368,8169,9.21468,45.53311
8369,8169,9.21769,45.53311
8370,8572,9.2207,45.5331
8371,8572,9.22371,45.53309
8372,8572,9.22672,45.53309
8373,8374,9.22973,45.53308
8374,8575,9.23274,45.53308
8375,8374,9.23575,45.53307
8376,8575,9.23876,45.53306
8377,8575,9.24177,45.53306
8378,8575,9.24478,45.53305
8379,8380,9.24779,45.53304
8380,8380,9.2508,45.53304
8381,8380,9.25381,45.53303
8382,8380,9.25682,45.53302
8383,8380,9.25983,45.53302
8384,8380,9.26284,45.53301
8385,7989,9.26585,45.533
8386,7989,9.26885,45.533
8387,7989,9.27186,45.53299
8388,7989,9.27487,45.53298
8389,7989,9.27788,45.53298
8390,7989,9.28089,45.53297
8391,7989,9.2839,45.53296
8392,7989,9.28691,45.53295
8393,7989,9.28992,45.53295
8394,7989,9.29293,45.53294
8395,7989,9.29594,45.53293
8396,7989,9.29895,45.53292
8397,7989,9.30196,45.53291
8398,7989,9.30497,45.53291
8399,7989,9.30798,45.5329
8400,9096,9.31099,45.53289
8401,8502,9.01303,45.53543
8402,8502,9.01604,45.53543
8403,8502,9.01905,45.53543
8404,8502,9.02206,45.53543
8405,8502,9.02507,45.53543
8406,8502,9.02808,45.53542
8407,8502,9.03109,45.53542
8408,8502,9.0341,45.53542
8409,8502,9.03711,45.53542
8410,8502,9.04012,45.53542
8411,8502,9.04313,45.53542
8412,8502,9.04614,45.53542
8413,8502,9.04915,45.53542
8414,8502,9.05216,45.53542
8415,8502,9.05517,45.53541
8416,8502,9.05818,45.53541
8417,8502,9.06119,45.53541
8418,8502,9.0642,45.53541
8419,8502,9.06721,45.53541
8420,8502,9.07022,45.53541
8421,8502,9.07323,45.5354
8422,8502,9.07624,45.5354
8423,8502,9.07925,45.5354
8424,8502,9.08226,45.5354
8425,8502,9.08527,45.5354
8426,9120,9.08828,45.53539
8427,8834,9.09129,45.53539
8428,8834,9.0943,45.53539
8429,8834,9.09731,45.53539
8430,8834,9.10032,45.53538
8431,8834,9.10333,45.53538
8432,8834,9.10634,45.53538
8433,8834,9.10935,45.53538
8434,8734,9.11236,45.53537
8435,8734,9.11537,45.53537
8436,8734,9.11838,45.53537
8437,8734,9.12139,45.53536
8438,8734,9.1244,45.53536
8439,8734,9.1274,45.53536
8440,8242,9.13041,45.53535
8441,8242,9.13342,45.53535
8442,8242,9.13643,45.53535
8443,8242,9.13944,45.53534
8444,8242,9.14245,45.53534
8445,8242,9.14546,45.53534
8446,8242,9.14847,45.53533
8447,8054,9.15148,45.53533
8448,8054,9.15449,45.53532
8449,8054,9.1575,45.53532
8450,8054,9.16051,45.53532
8451,8054,9.16352,45.53531
8452,8054,9.16653,45.53531
8453,8054,9.16954,45.5353
8454,8054,9.17255,45.5353
8455,8054,9.17556,45.53529
8456,8054,9.17857,45.53529
8457,8561,9.18158,45.53528
8458,8561,9.18459,45.53528
8459,8561,9.1876,45.53527
8460,8561,9.19061,45.53527
8461,8561,9.19362,45.53526
8462,8561,9.19663,45.53526
8463,8561,9.19964,45.53525
8464,8561,9.20265,45.53525
8465,8561,9.20566,45.53524
8466,8169,9.20867,45.53524
8467,8169,9.21168,45.53523
8468,8169,9.21469,45.53523
8469,9368,9.2177,45.53522
8470,9368,9.22071,45.53522
8471,8572,9.22372,45.53521
8472,8572,9.22673,45.5352
8473,8575,9.22974,45.5352
8474,8575,9.23275,45.53519
8475,8575,9.23576,45.53519
8476,8575,9.23877,45.53518
8477,8575,9.24178,45.53517
8478,8575,9.24479,45.53517
8479,8380,9.2478,45.53516
8480,8380,9.25081,45.53515
8481,8380,9.25382,45.53515
8482,8380,9.25683,45.53514
8483,8380,9.25984,45.53513
8484,8380,9.26285,45.53513
8485,8380,9.26586,45.53512
8486,7989,9.26886,45.53511
8487,7989,9.27187,45.5351
8488,7989,9.27488,45.5351
8489,7989,9.27789,45.53509
8490,7989,9.2809,45.53508
8491,7989,9.28391,45.53508
8492,7989,9.28692,45.53507
8493,7989,9.28993,45.53506
8494,7989,9.29294,45.53505
8495,7989,9.29595,45.53504
8496,7989,9.29896,45.53504
8497,7989,9.30197,45.53503
8498,7989,9.30498,45.53502
8499,7989,9.30799,45.53501
8500,9096,9.311,45.535
8501,8502,9.01303,45.53754
8502,8502,9.01604,45.53754
8503,8502,9.01905,45.53754
8504,8502,9.02206,45.53754
8505,8502,9.02507,45.53754
8506,8502,9.02808,45.53754
8507,8502,9.03109,45.53754
8508,8502,9.0341,45.53754
8509,8502,9.03711,45.53754
8510,8502,9.04012,45.53754
8511,8502,9.04313,45.53754
8512,8502,9.04614,45.53753
8513,8502,9.04915,45.53753
8514,8502,9.05216,45.53753
8515,8502,9.05517,45.53753
8516,8502,9.05818,45.53753
8517,8502,9.06119,45.53753
8518,8502,9.0642,45.53753
8519,8502,9.06721,45.53752
8520,8502,9.07022,45.53752
8521,8502,9.07323,45.53752
8522,8502,9.07624,45.53752
8523,8502,9.07925,45.53752
8524,9120,9.08226,45.53751
8525,9120,9.08527,45.53751
8526,9120,9.08828,45.53751
8527,8834,9.09129,45.53751
8528,8834,9.0943,45.5375
8529,8834,9.09731,45.5375
8530,8834,9.10032,45.5375
8531,8834,9.10333,45.5375
8532,8834,9.10634,45.53749
8533,8834,9.10935,45.53749
8534,8734,9.11236,45.53749
8535,8734,9.11537,45.53749
8536,8734,9.11838,45.53748
8537,8734,9.12139,45.53748
8538,8734,9.1244,45.53748
8539,8734,9.12741,45.53747
8540,8242,9.13042,45.53747
8541,8242,9.13343,45.53747
8542,8242,9.13644,45.53746
8543,8242,9.13945,45.53746
8544,8242,9.14246,45.53745
8545,8242,9.14547,45.53745
8546,8242,9.14848,45.53745
8547,8054,9.15149,45.53744
8548,8054,9.1545,45.53744
8549,8054,9.15751,45.53743
8550,8054,9.16052,45.53743
8551,8054,9.16353,45.53743
8552,8054,9.16654,45.53742
8553,8054,9.16955,45.53742
8554,8054,9.17256,45.53741
8555,8054,9.17557,45.53741
8556,8054,9.17858,45.5374
8557,8561,9.18159,45.5374
8558,8561,9.1846,45.53739
8559,8561,9.18761,45.53739
8560,8561,9.19062,45.53738
8561,8561,9.19363,45.53738
8562,8561,9.19664,45.53737
8563,8561,9.19965,45.53737
8564,8561,9.20266,45.53736
8565,8561,9.20567,45.53736
8566,8169,9.20868,45.53735
8567,8169,9.21169,45.53735
8568,9368,9.2147,45.53734
8569,9368,9.21771,45.53734
8570,9368,9.22072,45.53733
8571,9368,9.22373,45.53732
8572,8572,9.22674,45.53732
8573,8572,9.22975,45.53731
8574,8575,9.23276,45.53731
8575,8575,9.23577,45.5373
8576,8575,9.23878,45.53729
8577,8575,9.24179,45.53729
8578,8575,9.2448,45.53728
8579,8380,9.24781,45.53727
8580,8380,9.25082,45.53727
8581,8380,9.25383,45.53726
8582,8380,9.25684,45.53725
8583,8380,9.25985,45.53725
8584,8380,9.26286,45.53724
8585,7989,9.26587,45.53723
8586,8389,9.26888,45.53723
8587,8389,9.27188,45.53722
8588,8389,9.27489,45.53721
8589,7989,9.2779,45.53721
8590,7989,9.28091,45.5372
8591,8389,9.28392,45.53719
8592,9096,9.28693,45.53718
8593,9096,9.28994,45.53718
8594,7989,9.29295,45.53717
8595,7989,9.29596,45.53716
8596,7989,9.29897,45.53715
8597,7989,9.30198,45.53714
8598,7989,9.30499,45.53714
8599,7989,9.308,45.53713
8600,9096,9.31101,45.53712
8601,8502,9.01303,45.53966
8602,8502,9.01604,45.53966
8603,8502,9.01905,45.53966
8604,8502,9.02206,45.53966
8605,8502,9.02507,45.53966
8606,8502,9.02808,45.53966
8607,8502,9.03109,45.53965
8608,8502,9.0341,45.53965
8609,8502,9.03711,45.53965
8610,8502,9.04012,45.53965
8611,8502,9.04313,45.53965
8612,8502,9.04614,45.53965
8613,8502,9.04915,45.53965
8614,8502,9.05216,45.53965
8615,8502,9.05517,45.53965
8616,8502,9.05818,45.53964
8617,8502,9.06119,45.53964
8618,8502,9.0642,45.53964
8619,8502,9.06721,45.53964
8620,8502,9.07022,45.53964
8621,8502,9.07323,45.53964
8622,8502,9.07624,45.53963
8623,9120,9.07925,45.53963
8624,9120,9.08226,45.53963
8625,9120,9.08527,45.53963
8626,9120,9.08828,45.53962
8627,9120,9.09129,45.53962
8628,8834,9.0943,45.53962
8629,8834,9.09731,45.53962
8630,8834,9.10032,45.53961
8631,8834,9.10333,45.53961
8632,8834,9.10634,45.53961
8633,8734,9.10935,45.53961
8634,8734,9.11236,45.5396
8635,8734,9.11537,45.5396
8636,8734,9.11838,45.5396
8637,8734,9.12139,45.53959
8638,8734,9.1244,45.53959
8639,8734,9.12741,45.53959
8640,8734,9.13042,45.53958
8641,8242,9.13343,45.53958
8642,8242,9.13644,45.53958
8643,8242,9.13945,45.53957
8644,8242,9.14246,45.53957
8645,8242,9.14547,45.53957
8646,8054,9.14848,45.53956
8647,8054,9.15149,45.53956
8648,8054,9.1545,45.53955
8649,8054,9.15751,45.53955
8650,8054,9.16052,45.53955
8651,8751,9.16353,45.53954
8652,8054,9.16654,45.53954
8653,8054,9.16955,45.53953
8654,8054,9.17256,45.53953
8655,8054,9.17557,45.53952
8656,8054,9.17858,45.53952
8657,8561,9.18159,45.53951
8658,8561,9.1846,45.53951
8659,8561,9.18761,45.5395
8660,8561,9.19062,45.5395
8661,8561,9.19363,45.53949
8662,8561,9.19664,45.53949
8663,8561,9.19966,45.53948
8664,9368,9.20267,45.53948
8665,9368,9.20568,45.53947
8666,9368,9.20869,45.53947
8667,9368,9.2117,45.53946
8668,9368,9.21471,45.53946
8669,9368,9.21772,45.53945
8670,9368,9.22073,45.53945
8671,9368,9.22374,45.53944
8672,8572,9.22675,45.53943
8673,9368,9.22976,45.53943
8674,8774,9.23277,45.53942
8675,8575,9.23578,45.53942
8676,8575,9.23879,45.53941
8677,8575,9.2418,45.5394
8678,8575,9.24481,45.5394
8679,8380,9.24782,45.53939
8680,8380,9.25083,45.53938
8681,8380,9.25384,45.53938
8682,8380,9.25685,45.53937
8683,8380,9.25986,45.53936
8684,8380,9.26287,45.53936
8685,7989,9.26588,45.53935
8686,7989,9.26889,45.53934
8687,8389,9.2719,45.53934
8688,8389,9.27491,45.53933
8689,7989,9.27792,45.53932
8690,8389,9.28093,45.53931
8691,9096,9.28394,45.53931
8692,9096,9.28695,45.5393
8693,9096,9.28996,45.53929
8694,9096,9.29297,45.53928
8695,9096,9.29598,45.53928
8696,9096,9.29899,45.53927
8697,7989,9.302,45.53926
8698,7989,9.305,45.53925
8699,9096,9.30801,45.53924
8700,9096,9.31102,45.53924
8701,8502,9.01303,45.54177
8702,8502,9.01604,45.54177
8703,8502,9.01905,45.54177
8704,8502,9.02206,45.54177
8705,8502,9.02507,45.54177
8706,8502,9.02808,45.54177
8707,8502,9.03109,45.54177
8708,8502,9.0341,45.54177
8709,8502,9.03711,45.54177
8710,8502,9.04012,45.54177
8711,8502,9.04313,45.54177
8712,8502,9.04615,45.54176
8713,8502,9.04916,45.54176
8714,8502,9.05217,45.54176
8715,8502,9.05518,45.54176
8716,8502,9.05819,45.54176
8717,8502,9.0612,45.54176
8718,8502,9.06421,45.54176
8719,8502,9.06722,45.54175
8720,8502,9.07023,45.54175
8721,8502,9.07324,45.54175
8722,8502,9.07625,45.54175
8723,9120,9.07926,45.54175
8724,9120,9.08227,45.54174
8725,9120,9.08528,45.54174
8726,9120,9.08829,45.54174
8727,9120,9.0913,45.54174
8728,9120,9.09431,45.54174
8729,8834,9.09732,45.54173
8730,8834,9.10033,45.54173
8731,8834,9.10334,45.54173
8732,8834,9.10635,45.54172
8733,8834,9.10936,45.54172
8734,8734,9.11237,45.54172
8735,8734,9.11538,45.54172
8736,8734,9.11839,45.54171
8737,8734,9.1214,45.54171
8738,8734,9.12441,45.54171
8739,8734,9.12742,45.5417
8740,8734,9.13043,45.5417
8741,8734,9.13344,45.5417
8742,8242,9.13645,45.54169
8743,8242,9.13946,45.54169
8744,8734,9.14247,45.54169
8745,8734,9.14548,45.54168
8746,8734,9.14849,45.54168
8747,8734,9.1515,45.54167
8748,8054,9.15451,45.54167
8749,9150,9.15752,45.54167
8750,9150,9.16053,45.54166
8751,9150,9.16354,45.54166
8752,9150,9.16655,45.54165
8753,9150,9.16956,45.54165
8754,9150,9.17257,45.54164
8755,9150,9.17558,45.54164
8756,8054,9.17859,45.54163
8757,9368,9.1816,45.54163
8758,8561,9.18461,45.54162
8759,8561,9.18762,45.54162
8760,8561,9.19063,45.54162
8761,8561,9.19364,45.54161
8762,8561,9.19665,45.5416
8763,9368,9.19966,45.5416
8764,9368,9.20267,45.54159
8765,9368,9.20568,45.54159
8766,9368,9.20869,45.54158
8767,9368,9.2117,45.54158
8768,9368,9.21471,45.54157
8769,9368,9.21772,45.54157
8770,9368,9.22073,45.54156
8771,9368,9.22374,45.54155
8772,9368,9.22675,45.54155
8773,8774,9.22976,45.54154
8774,9368,9.23277,45.54154
8775,9368,9.23578,45.54153
8776,9368,9.23879,45.54152
8777,9368,9.2418,45.54152
8778,8975,9.24481,45.54151
8779,8975,9.24782,45.54151
8780,8380,9.25083,45.5415
8781,8380,9.25384,45.54149
8782,8380,9.25685,45.54149
8783,8380,9.25986,45.54148
8784,8380,9.26288,45.54147
8785,8885,9.26589,45.54146
8786,8885,9.2689,45.54146
8787,8389,9.27191,45.54145
8788,8389,9.27492,45.54144
8789,8389,9.27793,45.54144
8790,9096,9.28094,45.54143
8791,9096,9.28395,45.54142
8792,9096,9.28696,45.54141
8793,9096,9.28997,45.54141
8794,9096,9.29298,45.5414
8795,9096,9.29599,45.54139
8796,9096,9.299,45.54138
8797,9096,9.30201,45.54137
8798,9096,9.30502,45.54137
8799,9096,9.30803,45.54136
8800,9096,9.31104,45.54135
8801,8502,9.01303,45.54389
8802,8502,9.01604,45.54389
8803,8502,9.01905,45.54389
8804,8502,9.02206,45.54389
8805,8502,9.02507,45.54389
8806,8502,9.02809,45.54389
8807,8502,9.0311,45.54389
8808,8502,9.03411,45.54388
8809,8502,9.03712,45.54388
8810,8502,9.04013,45.54388
8811,8502,9.04314,45.54388
8812,8502,9.04615,45.54388
8813,8502,9.04916,45.54388
8814,8502,9.05217,45.54388
8815,8502,9.05518,45.54388
8816,8502,9.05819,45.54387
8817,8502,9.0612,45.54387
8818,8502,9.06421,45.54387
8819,8502,9.06722,45.54387
8820,8502,9.07023,45.54387
8821,8502,9.07324,45.54387
8822,9120,9.07625,45.54386
8823,9120,9.07926,45.54386
8824,9120,9.08227,45.54386
8825,9120,9.08528,45.54386
8826,9120,9.08829,45.54386
8827,9120,9.0913,45.54385
8828,9120,9.09431,45.54385
8829,8834,9.09732,45.54385
8830,8834,9.10033,45.54385
8831,8834,9.10334,45.54384
8832,8834,9.10635,45.54384
8833,8834,9.10936,45.54384
8834,8734,9.11237,45.54383
8835,8734,9.11538,45.54383
8836,8734,9.11839,45.54383
8837,8734,9.1214,45.54382
8838,8734,9.12441,45.54382
8839,8734,9.12742,45.54382
8840,8734,9.13043,45.54381
8841,8734,9.13344,45.54381
8842,8734,9.13645,45.54381
8843,8734,9.13946,45.5438
8844,8734,9.14248,45.5438
8845,8734,9.14549,45.5438
8846,8734,9.1485,45.54379
8847,8734,9.15151,45.54379
8848,9150,9.15452,45.54378
8849,9150,9.15753,45.54378
8850,9150,9.16054,45.54378
8851,9150,9.16355,45.54377
8852,9150,9.16656,45.54377
8853,9150,9.16957,45.54376
8854,9150,9.17258,45.54376
8855,9150,9.17559,45.54375
8856,9368,9.1786,45.54375
8857,9368,9.18161,45.54374
8858,8561,9.18462,45.54374
8859,8561,9.18763,45.54374
8860,8561,9.19064,45.54373
8861,8561,9.19365,45.54373
8862,9368,9.19666,45.54372
8863,9368,9.19967,45.54371
8864,9368,9.20268,45.54371
8865,9368,9.20569,45.5437
8866,9368,9.2087,45.5437
8867,9368,9.21171,45.54369
8868,9368,9.21472,45.54369
8869,9368,9.21773,45.54368
8870,9368,9.22074,45.54368
8871,9368,9.22375,45.54367
8872,9368,9.22676,45.54366
8873,9368,9.22977,45.54366
8874,9368,9.23278,45.54365
8875,9368,9.23579,45.54365
8876,9368,9.2388,45.54364
8877,9368,9.24181,45.54363
